sample,pressure_kPa,output_mV,healthy_model_mV,label
481,12.443293468040672,20.305520402766703,19.994349358009913,normal
482,11.768325393344476,19.37636027936897,19.04540024067644,normal
483,11.2855230916158,18.439547078592657,18.366619636524607,normal
484,10.997313296144696,18.399380905882186,17.961419966166485,normal
485,10.905144650201244,17.71063746181887,17.831838265463315,normal
486,11.00948042564768,17.930857068273045,17.97852597002415,normal
487,11.309796194371891,18.600183157798266,18.40074564851283,normal
488,11.804582464246614,19.082015965559727,19.096374700582313,normal
489,12.49135226636497,20.396758708575064,20.061916001528687,normal
490,13.366653655416371,20.76417785266865,21.292515442085158,normal
491,14.426087060371358,23.383330923934015,22.781986278258653,normal
492,15.664327398264952,24.19332345347417,24.522840172858313,normal
493,17.075150839926735,26.43686019805487,26.50632477748584,normal
494,18.651466093123847,28.141461761138054,28.72246767137709,normal
495,20.385350045876805,31.413282090203754,31.160126441732732,normal
496,22.26808759079248,34.3443166995377,33.80704465919805,normal
497,24.290215430243013,37.10164872218288,36.64991347210063,normal
498,26.441569642210744,40.02593091041399,39.67443851409795,normal
499,28.711336767716347,42.208655784898475,42.86541179219609,normal
500,31.08810816304707,45.876893331159096,46.20678819586069,normal
501,33.55993734359167,49.48667114251191,49.681766243336426,normal
502,36.114400031051844,52.878629972525424,53.272872658509456,normal
503,38.73865660221196,57.43556929516225,56.96205035087351,normal
504,41.41951662537759,60.80855926454811,60.73074935257186,normal
505,44.143505160100226,64.54969625162987,64.56002025024996,normal
506,46.89693048694284,68.63623748449201,68.43060963571995,normal
507,49.665952926851546,71.92169291600074,72.32305708833513,normal
508,52.4366544042253,75.83467828760261,76.21779319361829,normal
509,55.19510840403354,79.72346404890884,80.09523809714683,normal
510,57.92744997135255,84.14578157872303,83.93590009004038,normal
511,60.61994540148102,87.86454875952155,87.72047372264188,normal
512,32.41285056106563,47.832759260320856,48.06915886613888,normal
513,34.87178018420058,51.588209321533974,51.52598220902249,normal
514,37.40145140653247,54.513355342471,55.08221445455818,normal
515,39.99003514374805,58.49676437840359,58.72121981862281,normal
516,42.625426828657346,62.853662367993905,62.42597559927819,normal
517,45.295303013784626,66.64421394400411,66.17915194877413,normal
518,47.98717899747342,70.41731554004852,69.96319308816207,normal
519,50.68846720403772,73.77854313950175,73.76039957858649,normal
520,53.38653604496603,77.4636097520414,77.55301125798566,normal
521,56.06876898593548,81.7786013625727,81.32329044868462,normal
522,58.72262354343026,84.89643421241954,85.05360504023047,normal
523,61.33568993508872,88.86917004443318,88.72651105281322,normal
524,63.89574910952182,92.88379691797984,92.32483428971614,normal
525,66.39082988424788,95.67672042904475,95.83175069241592,normal
526,68.80926492455868,98.97335249660593,99.23086501914835,normal
527,71.13974530155264,102.50233495680845,102.5062874768952,normal
528,73.37137337421359,105.89508621498324,105.64270794774067,normal
529,75.49371374825226,108.82893301796146,108.62546746329052,normal
530,77.49684207341937,111.5063626972277,111.4406265952164,normal
531,79.37139145110795,114.30971165569659,114.0750304458705,normal
532,81.10859623523625,115.84170749605413,116.51636994016292,normal
533,82.700333021593,118.39082669169078,118.75323913838636,normal
534,84.13915863397246,120.84403215508209,120.77518830926311,normal
535,85.41834492947187,122.18109113721981,122.57277252305332,normal
536,86.53191026019634,123.57171778324228,124.13759554596774,normal
537,87.47464744425237,124.95292689947215,125.46234883925844,normal
538,88.24214811523372,126.15359167379265,126.5408454890942,normal
539,88.83082333633809,127.29277359736484,127.36804891657417,normal
540,89.2379203827204,127.50878355384759,127.9400962408867,normal
541,89.46153561360602,128.35338942900202,128.25431619260226,normal
542,89.50062337397205,129.02465761764643,128.3092414983258,normal
543,89.35500088417149,128.04235136330232,128.10461568235047,normal
544,89.02534909463563,128.17902376158395,127.64139425549847,normal
545,88.51320950165771,127.04339208435388,126.92174028593841,normal
546,87.82097693914818,125.47670663676868,125.9490143713908,normal
547,86.9518883800678,124.61961324125588,124.72775905670613,normal
548,85.91000779990483,122.84956952160483,123.26367776527862,normal
549,84.70020717297692,121.88750029137854,121.56360833708128,normal
550,83.32814369042086,119.14915046674771,119.63549129020055,normal
551,81.80023330640292,118.04615417160352,117.48833294655937,normal
552,80.12362073625063,115.37602579949179,115.1321635859392,normal
553,78.30614604679863,111.72504148652223,112.57799081537914,normal
554,76.35630799517753,110.168559885881,109.83774836342744,normal
555,74.28322428747741,107.5792559326538,106.92424053044563,normal
556,72.09658894312264,103.51766351846683,103.85108254710147,normal
557,69.806626964328,101.04818674309652,100.63263711320519,normal
558,67.42404652260677,96.52544430268222,97.283947408014,normal
559,64.95998888591492,93.92701892487278,93.82066688092576,normal
560,62.425976320576886,89.55826228727739,90.25898614795211,normal
561,59.833858211612096,86.81901528616345,86.61555733439356,normal
562,57.19575565341032,82.15330752405475,82.90741621758127,normal
563,54.52400476985701,78.04143739152508,79.15190253529954,normal
564,51.8310990289516,75.53363897238138,75.36657883543916,normal
565,49.12963082166388,72.53411106306937,71.56914825045936,normal
566,46.432232578213146,67.52613614781929,67.77737158627565,normal
567,43.75151769711779,64.35912287667969,64.00898411917191,normal
568,41.100021563240745,60.328307093338125,60.28161249622909,normal
569,38.4901429306362,56.4762476048265,56.61269213452196,normal
570,35.934085944301216,53.27893601953317,53.01938551198758,normal
571,33.4438030719455,50.21121872858613,49.518501738405526,normal
572,31.030939212637584,45.6054781028869,46.126417788411146,normal
573,28.706777243684378,43.09683647187745,42.859001769942715,normal
574,26.48218526037254,39.87710629271617,39.73153859107088,normal
575,24.36756575528715,36.15791238563423,36.758658375886014,normal
576,63.302869365820825,92.22450556748363,91.4915116211874,normal
577,61.19721029992941,88.55554782413319,88.53186708705161,normal
578,59.04180464823373,85.43339442946203,85.5022476488709,normal
579,56.846228373792734,83.05022115221138,82.41611178956103,normal
580,54.62023590834437,79.3830942488884,79.2871699387759,normal
581,52.37371681564745,76.2656293721911,76.12932353443266,normal
582,50.11665185446351,73.59671268764104,72.95660321541183,normal
583,47.85906863638059,70.32643868176176,69.78310642250602,normal
584,45.61099707548088,66.99963814015813,66.62293468778604,normal
585,43.38242482777895,62.89942124826265,63.490130894282046,normal
586,41.18325291840263,59.73543002669595,60.398616788218256,normal
587,39.023251753654705,57.83710339043095,57.362131024989985,normal
588,36.91201771338346,54.003305717604846,54.39416802763669,normal
589,34.858930516512125,51.57054380825151,51.50791793276069,normal
590,32.87311154914194,48.26319676194878,48.716207893699874,normal
591,30.963383340367727,45.953971573628074,46.03144500431963,normal
592,29.138230365845093,42.926246109995006,43.465561099096234,normal
593,27.405761353250046,41.717517861952956,41.029959676275325,normal
594,25.77367325709893,38.30571868795145,38.73546518087158,normal
595,24.249217062980122,36.540821375196785,36.59227487319722,normal
596,22.839165573121534,34.530536638611224,34.60991349654357,normal
597,21.549783316414725,33.30588657107684,32.79719094466846,normal
598,20.38679871657858,30.563293206084985,31.162163115942693,normal
599,19.35537864211296,29.698033464078044,29.71209612646155,normal
600,18.460105451110635,28.365185343783892,28.453434039209743,normal
601,17.704956632912406,27.615276840693717,27.391770250562644,normal
602,17.093287137052407,26.730905082167386,26.53182265908316,normal
603,16.627814468002263,25.681818441416855,25.87741272481113,normal
604,16.310606611934418,25.532498645935753,25.43144851010579,normal
605,16.14307284914345,25.037903656431574,25.19591177566215,normal
606,16.12595749294333,25.369286058220172,25.17184918764043,normal
607,16.259336582857564,25.31610245784785,25.359367673987386,normal
608,16.542617546793373,25.481134703759196,25.757633950046383,normal
609,16.974541833700812,26.353255495560592,26.364878215508867,normal
610,17.553190505020737,27.33183509572406,27.178402006709003,normal
611,18.27599276007982,29.150271024398084,28.194590170262078,normal
612,19.139737357556566,29.201740137705375,29.40892690615442,normal
613,20.140586882275187,30.945354921517477,30.81601581066461,normal
614,21.274094793943494,33.02666853911485,32.4096038319959,normal
615,22.535225182091217,33.30610024509856,34.182609034288674,normal
616,23.91837513944197,35.391991174852656,36.12715204882747,normal
617,25.417399654319627,37.73325045712204,38.234591074829275,normal
618,27.025638911497474,40.44737875231459,40.49556027626762,normal
619,28.735947880199276,43.92911992771806,42.90001140583091,normal
620,30.540728057799424,45.60232524252121,45.437258472405986,normal
621,32.43196122819252,48.60555495110923,48.096025254501185,normal
622,34.40124508485158,50.77084595607114,50.86449544885696,normal
623,36.43983056031037,52.691240949112384,53.73036523121502,normal
624,38.538660696223175,55.7050752041645,56.680897994907816,normal
625,40.68841088131201,60.13260385512076,59.70298102266591,normal
626,42.87953027843304,62.86115201036729,62.783183837888224,normal
627,45.10228425671151,65.36015023787796,65.90781797365112,normal
628,47.34679764022954,69.53425001284423,69.06299789100095,normal
629,49.60309858112221,71.58561803864984,72.23470277263142,normal
630,51.861162862164896,75.8872279886733,75.40883891393908,normal
631,54.110958432025214,79.1834341722322,78.5713024306997,normal
632,56.342489975320085,81.38546259823713,81.70804200124353,normal
633,58.545843319463714,84.33775105826123,84.80512136103262,normal
634,60.7112294810169,88.2048929211886,87.8487812689567,normal
635,62.82902815585032,90.36354102146541,90.82550066745216,normal
636,64.88983045990517,94.08557444233104,93.72205676268392,normal
637,66.88448073066398,96.02146813479611,96.52558375647826,normal
638,68.8041172036169,99.56424221716378,99.22362996840597,normal
639,70.6402113830087,101.84380333645697,101.80421309434196,normal
640,69.18857755723472,98.96571564716821,99.7639827460923,normal
641,69.07797618755396,99.49214116099452,99.6085345150424,normal
642,68.94060268229721,99.24837244410237,99.41545830927359,normal
643,68.77664981778787,99.47113666273951,99.18502493090278,normal
644,68.58634766918031,98.3887340180526,98.91755757990501,normal
645,68.36996328759531,99.33610786478232,98.61343140182187,normal
646,68.12780032536702,98.14165760218116,98.27307296275214,normal
647,67.86019860992748,97.41691496283164,97.89695965234826,normal
648,67.56753366692658,98.07022517416975,97.48561901564385,normal
649,67.25021619325662,97.7410021074998,97.03962801463317,normal
650,66.90869148072125,96.48041566153763,96.55961222062406,normal
651,66.54343879115706,95.67041732424978,96.04624493847871,normal
652,66.15497068388525,95.50701692134864,95.5002462639553,normal
653,65.7438322964368,94.63118725535212,94.9223820754526,normal
654,65.31060057956063,94.18185663753914,94.31346296155539,normal
655,64.85588348758824,94.33164154215272,93.67434308586523,normal
656,64.38031912529114,93.17121099213814,93.00591899069067,normal
657,63.88457485242785,92.37045106557538,92.30912834125715,normal
658,63.36934634723773,91.73088610736656,91.58494861217925,normal
659,62.83535663019516,90.80989519196895,90.83439571802072,normal
660,62.283355049394515,90.41347049973162,90.05852258984737,normal
661,61.71411622898955,89.62927572339329,89.25841769975186,normal
662,61.12843898216282,88.27926818745152,88.43520353540704,normal
663,60.52714519015064,87.63435813698507,87.59003502677271,normal
664,59.91107864889671,87.7420847578444,86.7240979271511,normal
665,59.2811038849527,86.01642493888733,85.83860715085048,normal
666,58.638104942287626,84.85641772522877,84.93480506977936,normal
667,57.98298414170843,84.87845785430285,84.01395977135287,normal
668,57.31666081463261,83.08134164650484,83.07736328014826,normal
669,56.64007001298994,81.6635209313783,82.12632974579986,normal
670,55.95416119706346,81.44671143476444,81.16219359967177,normal
671,55.25989690311131,79.80678818670486,80.18630768289293,normal
672,54.55825139263906,78.99032790733291,79.20004134838082,normal
673,53.850209285217865,78.34241273281043,78.20477853951755,normal
674,53.136764176767294,77.14844938749461,77.20191584817753,normal
675,52.41891724524153,75.87084496026202,76.19286055483532,normal
676,51.69767584567577,74.94665180314466,75.17902865350938,normal
677,50.97405209656423,73.91157478567695,74.1618428643201,normal
678,50.249061459553744,73.63459286542732,73.14273063645885,normal
679,49.52372131444572,71.81902602882631,72.12312214437932,normal
680,48.79904953150655,70.86310356059809,71.10444828003322,normal
681,48.076063043089505,70.94785496122593,70.08813864397831,normal
682,47.35577641657312,68.84205846821068,69.07561953819014,normal
683,46.639200430618,68.69650337412381,68.06831196340472,normal
684,45.92734065674067,67.62256573322648,67.06762962381681,normal
685,45.221196048194315,66.0105509211628,66.07497694194468,normal
686,44.5217575381372,64.49309068573214,65.09174708646162,normal
687,43.83000664905545,64.31038769574738,64.11932001577321,normal
688,43.14691411539206,63.442774603107004,63.15906054009948,normal
689,42.473438521314534,62.62050710858671,62.21231640479292,normal
690,41.81052495553328,61.310739215929836,61.28041639759488,normal
691,41.15910368505794,60.87271445351294,60.36466848249717,normal
692,40.52008884975321,60.05276923603179,59.466357962838636,normal
693,39.8943771795257,58.14203917254029,58.5867456762245,normal
694,39.28284673594247,58.329981222784,57.72706622381081,normal
695,38.68635568004655,56.962142930449765,56.88852623644697,normal
696,38.105741068099135,55.83368892214019,56.072302680117176,normal
697,37.54181767693795,55.145153649552945,55.2795412030649,normal
698,36.99537686060044,55.30325775565713,54.51135452692538,normal
699,36.467185439816205,54.18385501208851,53.76882088412852,normal
700,35.95798462592699,52.2984169452105,53.052982503767886,normal
701,35.46848898074429,52.40004400506805,52.36484414806332,normal
702,34.99938541380443,51.64638721647246,51.70537170147247,normal
703,34.55133221842793,51.00143340565749,51.07549081443136,normal
704,29.974033006892903,44.24424042905065,44.64057318385305,spikes
705,29.958488392289585,44.462647677630656,44.618719842656986,spikes
706,30.086439799861733,44.54453191155102,44.798599833722996,spikes
707,30.35697110519829,44.87195078476866,45.17892491699571,spikes
708,30.76814532036393,46.07044611625298,45.756971331410796,spikes
709,31.317018462616623,46.69046365116384,46.528599300670294,spikes
710,31.999660633147645,47.203941662496774,47.488282680660994,spikes
711,32.81118415492156,48.23065591997674,48.62914853743762,spikes
712,33.745778568150904,49.745041551102695,49.94302637381023,spikes
713,34.79675223284012,51.828368248710284,51.42050665356137,spikes
714,35.956580240526904,50.45629418150391,53.051008205648344,spikes
715,37.21695829217591,54.92116168933727,54.82285402689413,spikes
716,38.56886215646223,56.584945416086136,56.723354941102784,spikes
717,40.00261228272692,58.63013434486507,58.738900515708245,spikes
718,41.507943105979685,60.946388188950294,60.85505658442156,spikes
719,43.07407654772909,62.27916767638843,63.05666867629979,spikes
720,44.68979918637873,66.00788803801875,65.32797060861603,spikes
721,46.34354254465383,73.43412359153054,67.65269746322811,spikes
722,48.02346591920546,69.77450428897856,70.01420213414359,spikes
723,49.71754115933688,72.9601122301818,72.39557460794428,spikes
724,51.41363878784184,74.87357894696017,74.77976311889105,spikes
725,53.09961484733449,77.1674458793342,77.14969630705355,spikes
726,54.76339785025664,79.24237903688459,79.48840550081685,spikes
727,56.393075210005236,77.89913121987105,81.77914624465987,spikes
728,57.97697853433869,84.08352256484557,84.00551819917365,spikes
729,59.50376717036609,86.65570771103677,86.15158255281841,spikes
730,60.962509402942324,87.82252870616242,88.20197610377923,spikes
731,62.34276072509351,90.71679004232595,90.14202119528322,spikes
732,63.63463862006104,91.4824362071587,91.95783071864368,spikes
733,64.82889331952939,93.32682370829565,93.63640743481636,spikes
734,65.91697403141296,95.3791066852894,95.16573690705506,spikes
735,66.89109016301512,96.53490089532417,96.53487338397589,spikes
736,67.74426710120498,98.02541371842294,97.7340180235896,spikes
737,68.47039615022952,98.44174617674226,98.75458890422227,spikes
738,69.06427826960912,99.15411643378928,99.5892823272865,spikes
739,69.52166129895588,99.44465431498818,100.23212497914317,spikes
740,69.83927040318716,100.17082752998438,100.67851658436518,spikes
741,70.01483152014859,100.47139299645508,100.92526275012098,spikes
742,70.04708764276275,100.36874676470677,100.97059777069096,spikes
743,69.9358078191246,100.94429684044442,100.81419723186552,spikes
744,69.68178880610324,100.17717361249525,100.45718032669326,spikes
745,69.28684936461045,99.06349905343892,99.90210186631958,spikes
746,68.75381723738161,100.20039202201976,99.15293404202045,spikes
747,68.08650890250712,97.8629220038756,98.21503806656091,spikes
748,67.28970224767792,96.56558997489996,97.0951258942402,spikes
749,66.36910236079603,96.32411752664659,95.80121228898375,spikes
750,65.33130068188696,94.83410237236374,94.34255757815214,spikes
751,64.18372780878411,92.24400066110823,92.72960149591384,spikes
752,62.93460029449357,90.35220753606278,90.97388858361738,spikes
753,61.59286181716691,88.6661877207427,89.0879856751481,spikes
754,60.1681191439016,87.5617750508125,87.08539205232483,spikes
755,58.67057334686416,84.84916251661971,84.98044290853963,spikes
756,57.11094676422491,82.44712247275568,82.7882068076507,spikes
757,55.500406228858836,80.51241124231673,80.52437786919741,spikes
758,53.850483114491816,82.4735203985973,78.20516344994363,spikes
759,52.1729907717552,75.26109774119978,75.84716812521577,spikes
760,50.47993994530375,73.30539880053699,73.46727480119345,spikes
761,48.783452777603,70.49901557387092,71.08252381095127,spikes
762,47.09567601511621,69.62614045457788,68.70999086245008,spikes
763,45.42869403832709,67.13357698405434,66.36666471565671,spikes
764,43.79444233829989,58.62256121610384,64.0693254684576,spikes
765,42.20462205927841,61.77815956717003,61.834424326967934,spikes
766,40.67061621919467,59.955965426936565,59.67796572526638,spikes
767,39.2034082079423,56.72882682207974,57.61539264258254,spikes
768,22.659954519888664,33.720329212206856,34.357963869194414,normal
769,23.59119272323602,35.664184055796305,35.66717355532482,normal
770,24.57741644757014,36.65966858735114,37.05368212189894,normal
771,25.616572286058833,38.10927021998626,38.5146018303449,normal
772,26.70649662242941,39.24586812555019,40.04688994112374,normal
773,27.844920135813187,42.556050001104495,41.64735505143265,normal
774,29.029472525676265,43.25401127085358,43.312663743644755,normal
775,30.257687446999352,45.14431777066903,45.039347530706706,normal
776,31.527007645430704,47.29555615040336,46.8238100840719,normal
777,32.834790281720586,48.61530600861902,48.66233472913291,normal
778,34.178312434351184,50.77194378045344,50.5510921925327,normal
779,35.55477676890502,51.91713020784508,52.486148585180814,normal
780,36.96131736236779,54.550429232298164,54.463473604281944,normal
781,38.39500567023874,56.30843205584669,56.478948937199746,normal
782,39.85285662402488,58.74349621262667,58.528376849532194,normal
783,41.3318348464229,60.68775873720263,60.607488939363456,normal
784,42.828860971248844,62.13140548371664,62.71195503929049,normal
785,44.340818054956486,64.06013992715864,64.83739224749111,normal
786,45.864558066395254,66.55503978346275,66.97937406881516,normal
787,47.39690844129519,69.44804102653158,69.13343964663568,normal
788,48.93467868783235,71.47800769092703,71.29510306599852,normal
789,50.47466702952065,73.6334429293271,73.45986270845115,normal
790,52.01366707159966,74.77495689055931,75.6232106388251,normal
791,53.54847447703797,76.64965341980391,77.78064200417815,normal
792,55.075893638252175,79.66773337052571,79.92766442508653,normal
793,56.592744330650355,81.92248967059598,82.059807359503,normal
794,58.09586833414683,83.92097860081967,84.17263141946988,normal
795,59.58213600886147,86.41400679572243,86.26173762109306,normal
796,61.04845281131249,88.25315442246908,88.32277654834749,normal
797,62.491765737535324,89.85366662752531,90.3514574114888,normal
798,63.90906967971266,91.97469925646634,92.34355698109792,normal
799,65.29741368308,94.35740061548232,94.29492837907507,normal
800,66.65390709008003,96.23415310905746,96.20150970823552,normal
801,67.97572555897261,98.02988633880312,98.05933250252906,normal
802,69.26011694436929,100.82260979181014,99.86452998031925,normal
803,70.50440702744834,101.50419945162642,101.61334508360385,normal
804,71.70600508392005,103.35434677121356,103.3021382865444,normal
805,72.86240927814828,104.50871718379959,104.9273951571858,normal
806,73.97121187219831,106.3355713583521,106.4857336567996,normal
807,75.03010423896457,108.19616252135124,107.97391116186141,normal
808,76.03688166894064,109.62902829044862,109.38883119428068,normal
809,76.98944796062358,110.66203264069198,110.7275498461355,normal
810,77.88581978499464,112.15461388240684,111.9872818858233,normal
811,78.72413081498935,113.18927125778842,113.1654065332201,normal
812,79.50263561135895,113.46646310944185,114.25947289214444,normal
813,80.21971325683258,113.88613034894007,115.267205029143,normal
814,80.8738707310132,117.16128906078843,116.18650668835635,normal
815,81.46374601898104,117.3659211665894,117.01546563297914,normal
816,81.9881109471315,117.7284163987128,117.75235760459876,normal
817,82.4458737403435,117.66259784284367,118.39564989248164,normal
818,82.83608129515392,118.4060468559409,118.94400450567049,normal
819,83.15792116420496,119.96816303318616,119.39628094156163,normal
820,83.41072324783295,118.57556951931498,119.7515385454452,normal
821,83.59396118927634,119.87224536105748,120.0090384563139,normal
822,83.70725347059799,120.53457935700783,120.16824513507127,normal
823,83.75036420703992,120.2892380413577,120.22882747210674,normal
824,83.72320363815678,120.5090082795056,120.19065947203853,normal
825,83.62582831470505,119.99846350945732,120.05382051426719,normal
826,83.45844098089938,120.82808078759257,119.81859518882233,normal
827,83.22139015228085,119.05189504537917,119.48547270782963,normal
828,82.91516939007599,118.48059967190413,119.05514589376263,normal
829,82.54041627355791,118.64429919935482,118.52850974648952,normal
830,82.09791107254861,118.50961353590256,117.90665959195721,normal
831,81.58857512282678,117.16731530821613,117.19088881619291,normal
832,38.15798703039702,56.73619397988042,56.145749751478476,normal
833,38.458469744565406,57.22980201437974,56.5681662309364,normal
834,38.776642364175984,57.662077831173626,57.01545034347373,normal
835,39.112017220485484,57.30207471149304,57.48691640208982,normal
836,39.464080278581314,57.49461011879167,57.98184165073928,normal
837,39.83229192525194,58.006261183317896,58.499467372704274,normal
838,40.216087796061416,58.944255712669445,59.03900005412338,normal
839,40.614879640360726,59.84526727220171,59.599612600892485,normal
840,41.02805622290974,60.395198864307325,60.18044560707159,normal
841,41.45498426072828,60.175619660761065,60.78060867285112,normal
842,41.89500939373994,61.48149977200926,61.399181770055094,normal
843,42.3474571877213,62.042694733548124,62.03521665308561,normal
844,42.811634168018976,62.725751473280134,62.6877383131422,normal
845,43.286828882450465,63.34575168586756,63.35574647348358,normal
846,43.77231299175927,63.95305326371672,64.03821712343505,normal
847,44.26734238595329,64.98432962455425,64.734104088786,normal
848,44.771158324815175,65.49584616797878,65.44234063616409,normal
849,45.282988600836795,66.25691258406606,66.1618411089228,normal
850,45.80204872279514,66.60016264807629,66.89150259202682,normal
851,46.32754311815582,67.79713371926618,67.63020660337885,normal
852,46.85866635246094,68.32572254388482,68.37682080898708,normal
853,47.39460436383268,68.23808963782703,69.1302007593386,normal
854,47.93453571070007,70.09316377204698,69.88919164430938,normal
855,48.47763283083698,70.54115564494106,70.65263006391419,normal
856,49.02306330978114,71.81002354432883,71.41934581217512,normal
857,49.56999115669044,72.11979530705321,72.18816367136749,normal
858,50.11757808568062,72.91752390900126,72.95790521388524,normal
859,50.66498480068084,73.81667503197086,73.7273906089589,normal
860,51.211372281837335,74.49043975676867,74.49544043144869,normal
861,51.75590307149395,75.07237597158206,75.26087746993615,normal
862,52.297742557778044,75.26621070181424,76.02252853133622,normal
863,52.836060253824805,77.55641650792157,76.77922623925951,normal
864,53.37003107067891,76.86392648262023,77.52981082336417,normal
865,53.898836581922936,78.12908825622615,78.27313189695114,normal
866,54.421666278093696,79.28352423109567,79.00805022007536,normal
867,54.93771880896443,79.893719145216,79.73343944546902,normal
868,55.44620321178822,80.68744455473816,80.44818784459972,normal
869,55.94634012362051,81.47562103247202,81.15120001121775,normal
870,56.43736297586226,82.3742509929061,81.84139853978267,normal
871,56.91851916919312,82.6431108205665,82.51772567619778,normal
872,57.38907122709354,84.40507901919597,83.17914493832643,normal
873,57.84829792618799,83.39721621211127,83.8246427038087,normal
874,58.295495401676575,84.54913131787505,84.4532297627508,normal
875,58.72997822616099,84.91174596761361,85.06394283291213,normal
876,59.15108046021109,85.42592358129293,85.65584603507503,normal
877,59.5581566730619,86.34919209987028,86.22803232634254,normal
878,59.950582931876625,87.39466676713697,86.77962488917626,normal
879,60.32775775805947,87.01023393869129,87.30977847405376,normal
880,60.68910304915237,87.51782104187542,87.81768069369768,normal
881,61.034064964902804,88.60812078043267,88.30255326690238,normal
882,61.36211477614437,88.99309349041569,88.76365321006313,normal
883,61.672749675189266,90.02599671559877,89.2002739745918,normal
884,61.96549354649049,90.04527525768661,89.61174652848744,normal
885,62.23989769639239,90.09427505379081,89.9974403804156,normal
886,62.49554154085131,90.21784494494018,90.35676454473744,normal
887,62.732033250072135,90.77995979506659,90.68916844602182,normal
888,62.949010349072644,90.92024151223177,90.99414276166465,normal
889,63.14614027325531,90.69546604804128,91.27122020133548,normal
890,63.32312087813483,91.52344939756536,91.51997622206602,normal
891,63.47968090244028,91.66616842893986,91.7400296778964,normal
892,63.615580383882026,91.8329647209081,91.93104340309094,normal
893,63.73061102694612,91.91165525388533,92.09272472803939,normal
894,63.82459652215247,92.93764617040254,92.22482592706022,normal
895,63.89739281628747,92.6208086468324,92.3271445974273,normal
896,47.785495646842705,69.56037191383436,69.6796836953938,normal
897,48.34277601252993,70.56600250261017,70.46306039592093,normal
898,48.90201047168792,71.10353184384724,71.24918115782216,normal
899,49.46253961049357,71.95773011205598,72.03711897967696,normal
900,50.023702488519675,73.23144245100505,72.82594472718274,normal
901,50.58483741807386,73.74093192514776,73.61472822915023,normal
902,51.14528274441887,73.98751159239843,74.40253937467583,normal
903,51.70437762595379,75.00793203774559,75.18844921019318,normal
904,52.26146281343665,75.69420052823797,75.97153103510765,normal
905,52.81588142732928,76.82717584299593,76.75086149471693,normal
906,53.366979732348085,77.03321012504117,77.52552166912757,normal
907,53.914107908307166,78.21920791865487,78.2945981568802,normal
908,54.45662081634518,79.34931952757564,79.05718415200309,normal
909,54.9938787596321,79.82449541326899,79.81238051322273,normal
910,55.52524823765926,80.17385132764552,80.55929682406895,normal
911,56.05010269322289,81.03706760868245,81.2970524426237,normal
912,56.56782325122076,82.07722503432714,82.02477753967516,normal
913,57.077799448390365,82.94536333221737,82.741614124053,normal
914,57.579429953128596,83.79976804396071,83.44671705393635,normal
915,58.07212327454377,84.07800923855898,84.1392550329432,normal
916,58.55529845990427,84.26283540371112,84.81841158982787,normal
917,59.0283857796611,86.0844048925004,85.4833860406338,normal
918,59.49082739923693,86.25903387979233,86.13339443216944,normal
919,59.94207803678918,86.93893932166904,86.7676704656981,normal
920,60.38160560617188,87.51432408722128,87.38546639975601,normal
921,60.808891844337914,87.5484718415334,87.98605393103799,normal
922,61.22343292244188,88.43405204294874,88.5687250523168,normal
923,61.624740039923196,89.2412967712378,89.13279288638927,normal
924,62.01234000086873,90.11312384230682,89.67759249507114,normal
925,62.38577577197541,90.22786454895078,90.2024816622923,normal
926,62.74460702145488,89.39094160814211,90.70684165037538,normal
927,63.08841063824494,91.08828325101896,91.19007792861123,normal
928,63.416781230915134,91.80035972031226,91.65162087327971,normal
929,63.729331605678794,92.6366497988233,92.0909264382962,normal
930,64.02569322294728,92.80748850930455,92.50747679569965,normal
931,64.30551663188857,93.95107580117124,92.90078094523466,normal
932,64.5684718824775,93.87111985707352,93.2703752923143,normal
933,64.8142489145519,94.18422808981454,93.61582419368992,normal
934,65.04255792341593,94.33435970212504,93.93672047019069,normal
935,65.25312970155939,93.6496164292105,94.23268588593498,normal
936,65.44571595609013,94.86063191121443,94.50337159345452,normal
937,65.62008960150527,95.001302841018,94.74845854421304,normal
938,65.77604502745612,94.74579828311236,94.96765786404059,normal
939,65.91339834119077,95.40814074802425,95.16071119304677,normal
940,66.03198758438879,95.50371866506183,95.3273909896162,normal
941,66.13167292413226,95.27136957840368,95.46750079813371,normal
942,66.21233681778784,95.52883276249268,95.58087548012648,normal
943,66.2738841516056,95.55633160481892,95.66738140855458,normal
944,66.31624235287114,95.82412574581254,95.72691662502433,normal
945,66.33936147547871,95.58033788334689,95.75941095974083,normal
946,66.3432142588245,95.99465403446784,95.76482611406115,normal
947,66.32779615995062,94.93437505633639,95.74315570555076,normal
948,66.2931253589019,95.57551646467067,95.6944252754929,normal
949,66.23924273728905,94.90814197450865,95.61869225883964,normal
950,66.16621183008372,95.31237353041276,95.51604591664173,normal
951,66.07411875070213,95.60463546038766,95.3866072310347,normal
952,65.96307208946544,95.23964407808266,95.23052876290353,normal
953,65.8332027855571,95.0013318759398,95.04799447239145,normal
954,65.68466397262758,94.86823404686619,94.83921950246177,normal
955,65.51763079822885,95.26641801546971,94.6044499257645,normal
956,65.33230021729153,93.87737878321958,94.34396245510199,normal
957,65.12889075988812,94.43248315782098,94.05806411783124,normal
958,64.90764227355623,93.10912424405592,93.74709189458154,normal
959,64.66881564048545,93.21425984489422,93.41141232270776,normal
960,40.130729828109324,59.226346052744525,58.919005598620316,normal
